request_length,param_count,special_char_ratio,url_depth,user_agent_length,content_length,request_time_seconds,status_code,sql_keywords_count,html_tag_count,path_traversal_count,entropy,max_token_length,has_equals,has_quotes,digit_count,letter_count,letter_digit_ratio,attack_type
19,1,0.0,2,120,6,1.19,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.02,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,1.15,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.68,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,0.58,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,1.4,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
33,1,0.0,2,120,20,0.87,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,1.91,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.63,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
33,1,0.0,2,120,20,0.31,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.56,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.09,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,0.49,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,1.99,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,1.58,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.6,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,0.12,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
35,1,0.0,2,120,22,1.36,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.76,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
23,1,0.0,2,120,10,1.93,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,1.69,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
22,1,0.0,2,120,9,0.41,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
35,1,0.0,2,120,22,1.93,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.85,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,1.15,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.13,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
35,1,0.0,2,120,22,0.61,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,0.78,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,1.56,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
22,1,0.0,2,120,9,1.16,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.76,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,0.73,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,1.37,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.28,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,0.6,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,1.15,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.97,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,0.13,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.6,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
22,1,0.0,2,120,9,0.19,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.19,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,1.47,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.29,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
23,1,0.0,2,120,10,1.33,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,1.83,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,0.84,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,1.16,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.67,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
33,1,0.0,2,120,20,0.92,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,1.06,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.84,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
22,1,0.0,2,120,9,1.34,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.41,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
22,1,0.0,2,120,9,0.16,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.91,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,0.19,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,1.85,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,1.9,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,0.35,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.85,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,1.36,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.16,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.66,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
23,1,0.0,2,120,10,0.41,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,0.82,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
35,1,0.0,2,120,22,0.32,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,1.26,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,1.76,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
35,1,0.0,2,120,22,0.7,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.56,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
35,1,0.0,2,120,22,1.88,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
35,1,0.0,2,120,22,0.34,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.73,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.87,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
33,1,0.0,2,120,20,0.94,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.59,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,1.01,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.68,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,1.4,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,0.81,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,1.24,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,0.42,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,1.12,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,0.11,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,1.94,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,0.73,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,0.51,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
35,1,0.0,2,120,22,1.43,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.11,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.85,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
35,1,0.0,2,120,22,1.9,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,1.87,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.55,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
35,1,0.0,2,120,22,1.3,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.04,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.57,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.27,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,1.45,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
23,1,0.0,2,120,10,1.15,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
35,1,0.0,2,120,22,0.44,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,0.42,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,0.37,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
23,1,0.0,2,120,10,0.29,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,1.96,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,1.03,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,0.95,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
22,1,0.0,2,120,9,0.74,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
22,1,0.0,2,120,9,1.11,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
22,1,0.0,2,120,9,0.79,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
25,1,0.0,2,120,12,0.59,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.68,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,0.54,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,1.31,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
23,1,0.0,2,120,10,1.57,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
33,1,0.0,2,120,20,0.93,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,0.31,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.33,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
33,1,0.0,2,120,20,1.43,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.48,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
33,1,0.0,2,120,20,1.71,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.17,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.03,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,0.52,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
25,1,0.0,2,120,12,1.11,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.26,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,1.41,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.67,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
35,1,0.0,2,120,22,0.91,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,1.07,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
35,1,0.0,2,120,22,1.64,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,0.77,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
35,1,0.0,2,120,22,1.01,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.47,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
33,1,0.0,2,120,20,1.67,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.45,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,0.7,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
25,1,0.0,2,120,12,0.95,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,0.88,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.86,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.02,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,0.29,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
25,1,0.0,2,120,12,0.78,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.46,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
33,1,0.0,2,120,20,1.75,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.27,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,0.94,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.87,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.22,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,1.98,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.5,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,0.36,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,1.79,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.6,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
23,1,0.0,2,120,10,0.2,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,1.41,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
25,1,0.0,2,120,12,0.19,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,1.01,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,1.11,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.68,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,0.41,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,1.13,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.36,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,1.82,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
35,1,0.0,2,120,22,1.34,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.63,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,1.28,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.21,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,0.42,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,1.67,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.72,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,1.53,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
35,1,0.0,2,120,22,1.9,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,1.7,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
22,1,0.0,2,120,9,0.44,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
25,1,0.0,2,120,12,0.94,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.49,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,1.66,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,1.1,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.31,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.81,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,0.13,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,1.53,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
33,1,0.0,2,120,20,1.84,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,1.86,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,1.6,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.91,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
35,1,0.0,2,120,22,1.09,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.97,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,0.26,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.31,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.1,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,1.53,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,1.57,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.26,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.69,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,0.62,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,1.2,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,1.5,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
35,1,0.0,2,120,22,1.68,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.99,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
22,1,0.0,2,120,9,0.8,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
35,1,0.0,2,120,22,1.16,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.86,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,0.52,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,0.27,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
23,1,0.0,2,120,10,1.51,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,1.53,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.93,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
22,1,0.0,2,120,9,1.56,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,0.47,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.14,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,0.33,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.6,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,0.12,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
35,1,0.0,2,120,22,1.72,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.68,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,0.76,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,1.47,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,1.19,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,1.67,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,1.73,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
25,1,0.0,2,120,12,0.18,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,0.22,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
35,1,0.0,2,120,22,0.67,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.49,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,1.82,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.49,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,0.37,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,0.25,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,1.07,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,1.18,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,0.77,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,1.44,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,1.13,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.27,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,0.96,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.26,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,1.74,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.55,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.18,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,0.76,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,0.29,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,0.57,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,1.35,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.0,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
35,1,0.0,2,120,22,0.97,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
35,1,0.0,2,120,22,1.13,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.99,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,0.88,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
23,1,0.0,2,120,10,1.84,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
33,1,0.0,2,120,20,0.44,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,0.82,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,0.59,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.25,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,1.28,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.92,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,1.31,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.74,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
33,1,0.0,2,120,20,0.88,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,0.18,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,1.93,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,0.46,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
22,1,0.0,2,120,9,0.36,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.12,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
35,1,0.0,2,120,22,1.02,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.9,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,0.6,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,1.39,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.32,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.22,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.86,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.19,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,0.89,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.59,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,1.18,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
35,1,0.0,2,120,22,1.06,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,1.88,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.55,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
23,1,0.0,2,120,10,1.53,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
23,1,0.0,2,120,10,0.31,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,1.68,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,1.12,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.36,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,0.33,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
33,1,0.0,2,120,20,1.79,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,1.32,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.63,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,1.6,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.69,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,1.57,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
